"020","人口","100","総数","12000","千葉県","1925000000","1925年","人","1399257"
"020","人口","100","総数","12000","千葉県","1930000000","1930年","人","1470121"
"020","人口","100","総数","12000","千葉県","1935000000","1935年","人","1546394"
"020","人口","100","総数","12000","千葉県","1940000000","1940年","人","1588425"
"020","人口","100","総数","12000","千葉県","1945000000","1945年","人","1966862"
"020","人口","100","総数","12000","千葉県","1950000000","1950年","人","2139037"
"020","人口","100","総数","12000","千葉県","1955000000","1955年","人","2205060"
"020","人口","100","総数","12000","千葉県","1960000000","1960年","人","2306010"
"020","人口","100","総数","12000","千葉県","1965000000","1965年","人","2701770"
"020","人口","100","総数","12000","千葉県","1970000000","1970年","人","3366624"
"020","人口","100","総数","12000","千葉県","1975000000","1975年","人","4149147"
"020","人口","100","総数","12000","千葉県","1980000000","1980年","人","4735424"
"020","人口","100","総数","12000","千葉県","1985000000","1985年","人","5148163"
"020","人口","100","総数","12000","千葉県","1990000000","1990年","人","5555429"
"020","人口","100","総数","12000","千葉県","1995000000","1995年","人","5797782"
"020","人口","100","総数","12000","千葉県","2000000000","2000年","人","5926285"
"020","人口","100","総数","12000","千葉県","2005000000","2005年","人","6056462"
"020","人口","100","総数","12000","千葉県","2010000000","2010年","人","6216289"
"020","人口","100","総数","12000","千葉県","2015000000","2015年","人","6222666"
"020","人口","100","総数","12000","千葉県","2020000000","2020年","人","6284480"
"020","人口","100","総数","13000","東京都","1920000000","1920年","人","3699428"
"020","人口","100","総数","13000","東京都","1925000000","1925年","人","4485144"
"020","人口","100","総数","13000","東京都","1930000000","1930年","人","5408678"
"020","人口","100","総数","13000","東京都","1935000000","1935年","人","6369919"
"020","人口","100","総数","13000","東京都","1940000000","1940年","人","7354971"
"020","人口","100","総数","13000","東京都","1945000000","1945年","人","3488284"
"020","人口","100","総数","13000","東京都","1950000000","1950年","人","6277500"
"020","人口","100","総数","13000","東京都","1955000000","1955年","人","8037084"
"020","人口","100","総数","13000","東京都","1960000000","1960年","人","9683802"
"020","人口","100","総数","13000","東京都","1965000000","1965年","人","10869244"
